교과구분,개설대학,개설학과,이수과정,학년,교과목번호,강좌번호,교과목명,부제명,학점,강의,실습,수업교시,수업형태,"강의실(동-호)(#연건, *평창)",주담당교수,정원,수강신청인원,비고,강의언어,개설상태
논문,농업생명과학대학,농경제사회학부,석박사통합,0,520.803,011,대학원논문연구,,3,3,0,,,,김의준,10 (10),2,,한국어,설강
논문,농업생명과학대학,농경제사회학부,석박사통합,0,520.803,013,대학원논문연구,,3,3,0,,,,Hong Sok(Brian) Kim,10 (10),3,,한국어,설강
논문,농업생명과학대학,농경제사회학부,석박사통합,0,520.803,014,대학원논문연구,,3,3,0,,,,문정훈,10 (10),4,,한국어,설강
전필,농업생명과학대학,농경제사회학부,학사,2학년,5201.201,001,농업경제학,,3,3,0,화(14:00~16:50),이론,200-1039,이태호,60 (60),49,,한국어,설강
전필,농업생명과학대학,농경제사회학부,학사,3학년,5201.301,001,농경제계량분석,,3,3,0,수(09:00~11:50),이론,200-1039,김관수,60 (60),49,ⓔ,영어,설강
전선,농업생명과학대학,농경제사회학부,학사,3학년,5201.305A,001,농식품유통의 이론과 실제,,3,3,0,목(09:00~11:50),이론,200-1012,김현석,50 (50),38,,한국어,설강
전선,농업생명과학대학,농경제사회학부,학사,3학년,5201.308A,001,응용기술경제학,,3,3,0,화(09:00~11:50),이론,200-1012,정진화,50 (50),12,,한국어,설강
전선,농업생명과학대학,농경제사회학부,학사,3학년,5201.309,001,시장개방과 농산물무역,,3,3,0,화(14:00~15:15)/목(14:00~15:15),이론/이론,200-1012/200-1012,김한호,50 (50),25,,한국어,설강
전선,농업생명과학대학,농경제사회학부,학사,4학년,5201.401,001,경제발전과 농업,,3,3,0,화(11:00~12:15)/목(11:00~12:15),이론/이론,200-1025/200-1025,이종욱,50 (50),3,,한국어,설강
전선,농업생명과학대학,농경제사회학부,학사,4학년,5201.403A,001,시장경제와 농식품정책,,3,3,0,월(09:00~11:50),이론,200-1012,임정빈,50 (50),33,,한국어,설강
전선,농업생명과학대학,농경제사회학부,학사,2학년,5202.203A,001,지속가능 지역계획론,,3,3,0,수(15:00~17:50),이론,200-1042,Hong Sok(Brian) Kim,40 (40),31,ⓔ,영어,설강
전필,농업생명과학대학,농경제사회학부,학사,3학년,5202.205,001,공간경제의 이해,,3,3,0,월(13:00~15:50),이론,200-1012,김의준,40 (40),25,,한국어,설강
전선,농업생명과학대학,농경제사회학부,학사,2학년,5202.206,001,농식품브랜드경영의 이해,,3,3,0,목(15:00~17:50),이론,200-1042,문정훈,26 (26),25,,한국어,설강
전선,농업생명과학대학,농경제사회학부,학사,3학년,5202.410,001,공간경제 계량분석,,3,3,0,금(12:00~14:50),이론,200-1012,이창근,40 (40),12,,한국어,설강
전필,농업생명과학대학,농경제사회학부,학사,4학년,5202.415,001,지역정보학연구,,2,2,0,목(13:00~14:50),이론,200-8202,문정훈,40 (40),10,ⓔ,영어,설강
전선,농업생명과학대학,농경제사회학부,석박사통합,0,5202.501,001,지역정보세미나 1,,3,3,0,목(10:00~12:50),이론,200-1042,최영찬,30 (30),13,ⓔ,영어,설강
전선,농업생명과학대학,농경제사회학부,석박사통합,0,5202.759,001,지속가능 경제개발과 정책,,3,3,0,목(15:00~17:50),이론,200-8202,Hong Sok(Brian) Kim,30 (30),5,ⓔ,영어,설강
전선,농업생명과학대학,산림과학부,학사,2학년,5241.211,001,야생동물학 및 실습,,3,2,2,목(14:00~15:50)/목(16:00~17:50),이론/실습,200-7218/200-7218,최창용,30 (30),36,,한국어,설강
전선,농업생명과학대학,산림과학부,학사,2학년,5241.214A,001,산림생태학 및 실습,,3,2,2,화(14:00~15:50)/화(16:00~17:50),이론/실습,200-2005/200-2005,박필선,30 (30),23,,한국어,설강
전선,농업생명과학대학,산림과학부,학사,3학년,5241.311,001,생태경제학 및 실습,,3,2,2,월(09:00~10:50)/월(11:00~12:50),이론/실습,200-7218/200-7218,윤여창,30 (30),4,,한국어,설강
전선,농업생명과학대학,산림과학부,학사,4학년,5241.411B,001,산림공학 및 실습,,3,2,2,화(09:00~10:50)/화(11:00~12:50),이론/실습,200-7218/200-7218,임상준,30 (30),4,,한국어,설강
전필,농업생명과학대학,산림과학부,학사,4학년,5241.413,001,산림자원경영학 및 실습,,3,2,2,화(13:00~14:50)/화(15:00~16:50),이론/실습,200-7218/200-7218,정주상,30 (30),13,,한국어,설강
전선,농업생명과학대학,산림과학부,학사,3학년,5241.415,001,도시수목보호관리학 및 실험,,3,2,2,월(13:00~14:50)/월(15:00~16:50),이론/실습,200-7218/200-7218,김현석,30 (30),23,,한국어,설강
전선,농업생명과학대학,산림과학부,학사,4학년,5241.417,001,산림환경학연구,,1,0,2,월(10:00~11:50),실습,200-2005,임상준,30 (30),16,,한국어,설강
전선,농업생명과학대학,농림생물자원학부,석박사통합,0,5241.506,001,산림환경학세미나 1,,1,0,2,월(17:00~18:50),실습,200-7218,김현석,10 (10),5,ⓔ,영어,설강
전선,농업생명과학대학,농림생물자원학부,석박사통합,0,5241.528A,001,산림생산공학특강,산림생산공학계획특강,3,3,0,화(18:00~20:50),이론,200-7218,정주상,10 (10),3,,한국어,설강
전선,농업생명과학대학,농림생물자원학부,석박사통합,0,5241.534,001,산림식물분류학특강,식물지리,3,3,0,수(14:00~16:50),이론,200-7225,장진성,10 (10),2,,한국어,설강
전선,농업생명과학대학,농림생물자원학부,석박사통합,0,5241.538,001,산지재해방재학,,3,3,0,화(14:00~16:50),이론,200-7225,임상준,10 (10),9,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5241.803,001,대학원논문연구,,3,3,0,,,,윤여창,10 (10),4,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5241.803,002,대학원논문연구,,3,3,0,,,,정주상,10 (10),3,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5241.803,003,대학원논문연구,,3,3,0,,,,장진성,10 (10),1,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5241.803,004,대학원논문연구,,3,3,0,,,,임상준,10 (10),3,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5241.803,005,대학원논문연구,,3,3,0,,,,박필선,10 (10),1,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5241.803,006,대학원논문연구,,3,3,0,,,,강규석,10 (10),3,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5241.803,007,대학원논문연구,,3,3,0,,,,박일권,10 (10),5,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5241.803,008,대학원논문연구,,3,3,0,,,,김현석,10 (10),4,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5241.803,009,대학원논문연구,,3,3,0,,,,최창용,10 (10),2,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,,5241.803,010,대학원논문연구,,3,3,0,,,,최혜영,10 (10),1,,한국어,설강
전필,농업생명과학대학,산림과학부,학사,2학년,5242.203,001,목재조직학 및 실험,,3,2,2,월(16:00~17:50)/월(18:00~19:50),이론/실습,200-6219/200-6215,여환명,20 (20),21,,한국어,설강
전필,농업생명과학대학,산림과학부,학사,3학년,5242.303,001,바이오복합재료학 및 실험,,3,2,2,월(09:00~10:50)/월(20:00~21:50),이론/실습,200-1026/200-6215,김현중,30 (30),32,,한국어,설강
전필,농업생명과학대학,산림과학부,학사,4학년,5242.403,001,목구조학 및 실험,,3,2,2,수(10:00~11:50)/수(13:00~14:50),이론/실습,200-6219/200-1007,오정권,30 (30),24,,한국어,설강
전선,농업생명과학대학,산림과학부,학사,4학년,5242.407,001,코팅과 이미징과학 및 실험,,3,2,2,목(10:00~11:50)/목(17:00~18:50),이론/실습,200-6219/200-6215,이학래,30 (30),10,ⓔ,영어,설강
전선,농업생명과학대학,농림생물자원학부,석박사통합,,5242.503,001,목조주거환경특강,,3,3,0,,,,오정권,10 (10),4,,한국어,설강
전선,농업생명과학대학,농림생물자원학부,석박사통합,,5242.511,001,접착과학특강,,3,3,0,월(16:00~18:50),이론,200-1026,김현중,10 (10),6,,한국어,설강
전선,농업생명과학대학,농림생물자원학부,석박사통합,0,5242.519,001,제지화학특강,,3,3,0,목(14:00~16:50),이론,200-6219,이학래,10 (10),6,ⓔ,영어,설강
전선,농업생명과학대학,농림생물자원학부,석박사통합,0,5242.526,001,목재열기건조특강,,3,3,0,화(16:00~18:50),이론,200-6219,여환명,10 (10),2,,한국어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5242.803,001,대학원논문연구,,3,3,0,,,,이학래,10 (10),5,ⓔ,영어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5242.803,002,대학원논문연구,,3,3,0,,,,김현중,10 (10),5,ⓔ,영어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5242.803,003,대학원논문연구,,3,3,0,,,,여환명,10 (10),3,ⓔ,영어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5242.803,004,대학원논문연구,,3,3,0,,,,오정권,10 (10),2,ⓔ,영어,설강
논문,농업생명과학대학,농림생물자원학부,석박사통합,0,5242.803,005,대학원논문연구,,3,3,0,,,,곽효원,10 (10),3,ⓔ,영어,설강
전필,농업생명과학대학,식품·동물생명공학부,학사,3학년,5251.301,001,식품화학,,3,3,0,월(14:00~15:15)/수(14:00~15:15),이론/이론,200-8112/200-8112,이도엽,40 (40),21,,한국어,설강
전선,농업생명과학대학,식품·동물생명공학부,학사,3학년,5251.303,001,식품미생물실험,,2,0,4,수(15:30~19:20),실습,200-8112,유상열,8 (8),8,,한국어,설강
전필,농업생명과학대학,식품·동물생명공학부,학사,3학년,5251.304,001,식품공학,,3,3,0,월(11:00~12:15)/수(11:00~12:15),이론/이론,200-8112/200-8112,최영진,40 (40),26,,한국어,설강
전선,농업생명과학대학,식품·동물생명공학부,학사,3학년,5251.305,001,발효화학,,3,3,0,화(09:30~10:45)/목(09:30~10:45),이론/이론,200-8112/200-8112,유상열,40 (40),5,,한국어,설강
전필,농업생명과학대학,식품·동물생명공학부,학사,4학년,5251.402,001,식품생물공학,,3,3,0,화(12:30~13:45)/목(12:30~13:45),이론/이론,200-8112/200-8112,최상호,40 (40),19,,한국어,설강
전선,농업생명과학대학,식품·동물생명공학부,학사,4학년,5251.403,001,식품생물공학실험,,2,0,4,월(15:30~19:20),실습,200-8112,유상열,8 (8),7,,한국어,설강
전필,농업생명과학대학,식품·동물생명공학부,학사,4학년,5251.404A,001,식품가공·저장학1,,3,3,0,월(12:30~13:45)/수(12:30~13:45),이론/이론,200-8112/200-8112,장판식,40 (40),21,,한국어,설강
전선,농업생명과학대학,식품·동물생명공학부,학사,4학년,5251.411,001,식품위생학실험,,2,0,4,목(15:30~19:20),실습,200-8112,Dong Hyun Kang,8 (8),7,,한국어,설강
